name,age,stream,math_score,science_score,english_score,computer_score,attendance,family_income,study_hours,financial_problem,mental_stress,internet_access,parental_support,recommended_career,dropout_risk
Student_1840,20,Arts,77,79,68,70,74,Low,5,No,Medium,Yes,Medium,Mechanical Engineer,Low
Student_1841,20,Arts,93,75,58,33,84,Low,6,No,Medium,No,Medium,Mechanical Engineer,Low
Student_1842,17,Science,92,43,95,75,68,Low,10,Yes,High,Yes,High,Graphic Designer,Medium
Student_1843,17,Science,99,89,49,81,57,Low,6,Yes,Low,No,Medium,Data Scientist,Medium
Student_1844,22,Commerce,47,61,94,50,54,High,7,No,Low,No,Medium,Business Manager,Medium
Student_1845,18,Commerce,41,81,98,84,52,High,2,Yes,Medium,No,Low,Doctor,High
Student_1846,22,Arts,57,91,95,47,54,Low,2,No,Medium,Yes,High,Doctor,Medium
Student_1847,16,Arts,50,42,49,61,87,Medium,9,No,Low,No,High,Mechanical Engineer,Low
Student_1848,19,Science,47,38,37,39,62,Medium,3,No,Medium,No,High,Mechanical Engineer,Low
Student_1849,21,Arts,90,63,61,73,85,Medium,7,No,Low,Yes,Low,Graphic Designer,Low
Student_1850,16,Science,50,42,50,75,43,High,4,No,High,Yes,High,Graphic Designer,Medium
Student_1851,19,Science,56,71,44,100,73,Medium,6,Yes,Medium,Yes,High,Graphic Designer,Low
Student_1852,22,Science,84,74,82,35,72,Low,4,No,High,No,Low,Mechanical Engineer,Medium
Student_1853,18,Science,72,47,65,44,92,Low,2,No,Medium,Yes,Medium,Mechanical Engineer,Low
Student_1854,21,Commerce,65,85,39,52,40,Low,1,Yes,Low,Yes,Medium,Doctor,High
Student_1855,21,Commerce,41,94,69,62,100,Medium,2,Yes,Medium,Yes,High,Doctor,Medium
Student_1856,21,Arts,84,80,50,32,45,High,1,No,High,Yes,High,Mechanical Engineer,High
Student_1857,19,Science,61,80,55,100,90,Low,9,No,Medium,No,Low,Graphic Designer,Low
Student_1858,20,Arts,38,75,74,50,70,High,4,Yes,Low,No,Medium,Mechanical Engineer,Medium
Student_1859,17,Arts,66,76,95,85,67,Low,9,No,High,Yes,Medium,Teacher,Low
Student_1860,21,Science,88,68,49,75,49,Medium,3,Yes,Medium,Yes,Medium,Graphic Designer,Medium
Student_1861,18,Commerce,47,42,37,35,91,Medium,3,No,High,Yes,Medium,Business Manager,Low
Student_1862,19,Arts,67,63,40,97,55,Medium,9,Yes,High,Yes,High,Graphic Designer,High
Student_1863,20,Arts,82,94,61,77,55,High,8,No,High,Yes,Low,Data Scientist,Medium
Student_1864,20,Arts,57,97,92,53,48,Medium,6,Yes,Medium,No,Medium,Doctor,Medium
Student_1865,20,Commerce,93,94,57,80,76,Low,8,No,High,No,High,Data Scientist,Medium
Student_1866,18,Arts,79,37,73,48,40,High,3,Yes,Medium,No,Medium,Mechanical Engineer,Medium
Student_1867,21,Arts,40,83,43,96,71,Medium,8,Yes,Medium,No,Low,Doctor,Medium
Student_1868,16,Commerce,58,77,62,93,61,Low,3,Yes,Medium,Yes,High,Business Manager,Low
Student_1869,19,Science,100,35,82,45,88,Medium,5,Yes,Medium,No,Low,Mechanical Engineer,Medium
Student_1870,22,Science,47,83,39,35,55,High,4,No,Low,No,High,Doctor,Medium
Student_1871,18,Arts,56,45,98,99,99,Medium,8,No,Medium,No,Low,Teacher,Low
Student_1872,17,Science,89,59,40,43,84,High,9,Yes,Low,Yes,Medium,Mechanical Engineer,Low
Student_1873,21,Arts,43,53,54,80,75,High,4,Yes,Low,No,Low,Graphic Designer,Medium
Student_1874,20,Science,96,49,46,47,87,High,2,Yes,Low,No,Low,Mechanical Engineer,High
Student_1875,22,Commerce,53,40,77,48,83,High,2,Yes,Medium,Yes,Low,Business Manager,Medium
Student_1876,19,Commerce,71,52,77,86,92,High,8,No,Low,Yes,Medium,Data Scientist,Low
Student_1877,17,Science,74,79,51,71,45,High,3,Yes,Medium,No,High,Graphic Designer,Medium
Student_1878,17,Commerce,71,62,35,77,41,High,8,Yes,Low,Yes,High,Data Scientist,Medium
Student_1879,22,Commerce,65,57,46,72,69,Low,2,Yes,Low,Yes,Low,Business Manager,Medium
Student_1880,18,Science,45,91,42,64,45,High,2,Yes,High,Yes,Low,Doctor,High
Student_1881,18,Science,43,40,64,89,54,Low,7,No,Medium,Yes,Medium,Graphic Designer,Low
Student_1882,18,Commerce,60,93,40,91,54,Low,3,No,Medium,Yes,Medium,Doctor,Low
Student_1883,22,Arts,96,96,77,31,65,Low,6,Yes,High,Yes,Medium,Doctor,Medium
Student_1884,20,Arts,78,76,78,99,49,Low,1,Yes,Low,No,High,Software Engineer,High
Student_1885,16,Science,42,85,82,94,64,Medium,3,Yes,Low,No,High,Doctor,Medium
Student_1886,20,Science,47,47,48,96,95,Low,1,Yes,Medium,Yes,Low,Graphic Designer,Medium
Student_1887,20,Science,62,89,85,73,83,High,6,No,Medium,Yes,High,Doctor,Low
Student_1888,16,Arts,39,35,94,70,89,Medium,5,Yes,High,No,High,Lawyer,Medium
Student_1889,20,Arts,95,59,84,71,49,Medium,8,Yes,Low,Yes,High,Teacher,Medium
Student_1890,22,Commerce,87,39,64,70,49,Low,1,Yes,Medium,Yes,Low,Business Manager,High
Student_1891,22,Science,47,85,47,78,86,Medium,4,Yes,Low,No,High,Doctor,Medium
Student_1892,16,Commerce,39,63,48,50,91,Medium,1,No,Medium,No,Medium,Business Manager,Medium
Student_1893,17,Arts,47,37,88,44,50,Low,4,No,High,No,Medium,Lawyer,Medium
Student_1894,18,Arts,45,52,95,39,41,High,4,Yes,Low,Yes,High,Teacher,Medium
Student_1895,17,Arts,82,68,70,71,77,Medium,3,No,High,No,Low,Graphic Designer,Medium
Student_1896,16,Commerce,66,96,62,85,81,Low,5,No,High,Yes,High,Doctor,Low
Student_1897,18,Science,57,63,92,68,53,High,2,Yes,Medium,Yes,Low,Mechanical Engineer,High
Student_1898,18,Science,84,48,57,55,78,Medium,3,Yes,High,Yes,Low,Mechanical Engineer,Medium
Student_1899,20,Arts,84,96,42,59,70,Medium,3,No,High,No,Medium,Doctor,Medium
Student_1900,22,Commerce,62,59,90,98,48,Low,8,No,Medium,No,Low,Business Manager,Medium
Student_1901,16,Commerce,41,68,43,80,76,High,7,No,Low,No,Low,Business Manager,Low
Student_1902,20,Arts,38,79,58,99,90,Medium,8,No,Medium,No,High,Graphic Designer,Low
Student_1903,18,Science,96,36,73,82,89,Low,6,Yes,High,No,Low,Data Scientist,High
Student_1904,20,Commerce,89,45,52,80,79,High,2,No,Low,Yes,Medium,Data Scientist,Low
Student_1905,19,Arts,64,40,85,97,78,Medium,4,Yes,Medium,No,Medium,Teacher,Medium
Student_1906,18,Science,57,83,58,58,78,High,3,Yes,Medium,Yes,Low,Doctor,Medium
Student_1907,16,Commerce,92,49,40,36,74,Low,5,No,Medium,No,High,Business Manager,Low
Student_1908,19,Commerce,95,42,85,92,49,Medium,10,Yes,Medium,Yes,High,Software Engineer,Medium
Student_1909,17,Arts,83,74,38,31,48,Medium,2,Yes,High,No,High,Mechanical Engineer,High
Student_1910,21,Arts,62,91,67,36,57,Low,3,No,Medium,No,High,Doctor,Medium
Student_1911,21,Science,56,41,63,87,76,High,2,No,Low,No,High,Graphic Designer,Medium
Student_1912,18,Science,67,45,58,85,95,Low,2,Yes,Low,No,Low,Graphic Designer,High
Student_1913,17,Science,50,70,92,80,92,Medium,8,Yes,High,Yes,Low,Graphic Designer,Medium
Student_1914,22,Arts,89,81,68,50,60,Low,7,Yes,Medium,No,Medium,Doctor,Medium
Student_1915,18,Science,93,91,48,83,75,Medium,8,Yes,Medium,No,Medium,Data Scientist,Medium
Student_1916,22,Arts,90,81,95,65,48,Medium,8,Yes,High,No,Low,Doctor,High
Student_1917,17,Commerce,49,71,73,73,59,Medium,5,Yes,High,Yes,Low,Business Manager,High
Student_1918,22,Science,48,44,76,91,71,Low,1,Yes,High,Yes,Medium,Graphic Designer,High
Student_1919,22,Arts,63,94,68,79,41,Medium,8,Yes,Medium,Yes,High,Doctor,Medium
Student_1920,19,Commerce,37,73,95,91,43,High,3,No,High,No,Low,Business Manager,High
Student_1921,21,Science,41,99,46,40,84,Low,4,Yes,High,No,High,Doctor,Medium
Student_1922,20,Arts,38,36,64,31,79,High,6,No,Medium,Yes,Medium,Mechanical Engineer,Low
Student_1923,22,Arts,79,47,60,99,53,High,9,Yes,High,No,High,Software Engineer,High
Student_1924,16,Commerce,63,82,53,86,53,Low,9,No,Medium,No,Low,Doctor,Medium
Student_1925,20,Science,96,96,73,75,80,High,7,Yes,Medium,No,High,Doctor,Medium
Student_1926,17,Arts,44,71,51,51,68,Medium,6,Yes,High,Yes,Medium,Mechanical Engineer,Medium
Student_1927,20,Science,49,38,47,84,82,Medium,7,Yes,High,Yes,High,Graphic Designer,Medium
Student_1928,18,Science,40,60,87,47,58,Low,8,Yes,Low,Yes,Medium,Mechanical Engineer,Medium
Student_1929,22,Science,81,48,37,81,51,High,5,No,Medium,No,Medium,Data Scientist,Medium
Student_1930,18,Arts,73,99,40,48,40,Medium,6,No,Low,Yes,High,Doctor,Low
Student_1931,18,Science,37,40,69,38,42,Low,5,No,Medium,No,Medium,Mechanical Engineer,Medium
Student_1932,22,Arts,73,60,72,64,82,High,4,Yes,Medium,No,Low,Mechanical Engineer,Medium
Student_1933,16,Commerce,88,93,96,77,87,High,10,Yes,High,Yes,Low,Data Scientist,Medium
Student_1934,22,Science,63,100,67,60,79,Low,4,No,High,No,Medium,Doctor,Medium
Student_1935,21,Commerce,62,47,91,94,57,Low,5,No,High,Yes,Medium,Business Manager,Medium
Student_1936,19,Science,35,94,74,39,61,High,7,Yes,Medium,No,Medium,Doctor,Medium
Student_1937,16,Arts,83,52,65,66,45,Low,9,Yes,Low,Yes,Medium,Mechanical Engineer,Medium
Student_1938,22,Commerce,49,54,45,38,46,High,7,No,Medium,No,Low,Business Manager,Medium
Student_1939,18,Commerce,94,43,50,100,73,Medium,4,Yes,Medium,No,Low,Data Scientist,Medium
Student_1940,19,Arts,58,92,40,30,50,Medium,3,No,Low,No,High,Doctor,Medium
Student_1941,18,Commerce,42,83,80,64,47,High,5,No,Medium,No,High,Doctor,Medium
Student_1942,16,Science,62,65,36,46,89,Medium,7,Yes,High,Yes,Medium,Mechanical Engineer,Medium
Student_1943,18,Arts,46,79,58,94,73,High,3,No,Medium,Yes,High,Graphic Designer,Low
Student_1944,16,Science,53,66,68,67,58,Medium,8,Yes,Medium,Yes,Medium,Mechanical Engineer,Medium
Student_1945,22,Arts,91,59,77,53,99,Low,9,No,High,No,Low,Teacher,Medium
Student_1946,22,Commerce,58,35,100,78,47,Low,6,No,Low,Yes,High,Business Manager,Low
Student_1947,22,Commerce,42,88,63,35,69,Medium,2,Yes,Medium,No,High,Doctor,Medium
Student_1948,19,Science,40,73,68,36,75,High,1,No,Medium,No,Medium,Mechanical Engineer,Medium
Student_1949,17,Science,71,35,59,37,46,Medium,5,No,Low,No,Low,Mechanical Engineer,Medium
Student_1950,20,Science,42,65,56,42,100,High,5,Yes,High,No,Medium,Mechanical Engineer,Medium
Student_1951,16,Commerce,71,39,71,82,57,Low,9,Yes,High,No,Low,Software Engineer,High
Student_1952,20,Commerce,40,67,66,70,48,Low,1,Yes,High,No,High,Business Manager,High
Student_1953,17,Commerce,64,63,58,61,53,High,8,Yes,High,Yes,High,Business Manager,High
Student_1954,21,Commerce,57,72,83,61,88,High,8,No,Medium,No,Low,Business Manager,Low
Student_1955,20,Science,85,73,61,54,77,High,6,No,Low,No,Low,Mechanical Engineer,Low
Student_1956,19,Arts,70,69,46,80,54,Medium,2,Yes,High,Yes,Medium,Graphic Designer,High
Student_1957,22,Science,82,36,59,30,45,Medium,7,No,Low,No,High,Mechanical Engineer,Medium
Student_1958,20,Arts,81,91,44,59,71,Medium,5,Yes,Low,No,Medium,Doctor,Medium
Student_1959,22,Arts,75,80,37,96,66,Low,7,Yes,Low,Yes,High,Software Engineer,Low
Student_1960,19,Science,62,77,58,47,99,Medium,10,No,Low,Yes,Low,Mechanical Engineer,Low
Student_1961,21,Arts,39,65,53,89,49,Low,7,No,High,Yes,Low,Graphic Designer,Medium
Student_1962,17,Arts,89,52,55,76,60,Medium,1,Yes,High,Yes,Low,Data Scientist,High
Student_1963,22,Science,44,98,54,46,55,Low,1,No,Medium,No,Low,Doctor,High
Student_1964,17,Arts,83,63,92,39,82,High,3,No,High,Yes,Medium,Lawyer,Low
Student_1965,20,Arts,52,44,38,57,44,High,9,No,Medium,Yes,High,Mechanical Engineer,Low
Student_1966,16,Commerce,62,40,80,54,82,Low,4,Yes,High,No,High,Business Manager,Medium
Student_1967,20,Commerce,69,76,37,48,45,Low,1,No,Low,Yes,Low,Business Manager,Medium
Student_1968,22,Commerce,97,39,77,49,97,High,8,Yes,Low,Yes,Medium,Business Manager,Low
Student_1969,16,Science,76,66,88,95,49,Low,7,Yes,Low,No,Low,Data Scientist,High
Student_1970,17,Arts,73,83,70,61,40,Medium,4,Yes,High,Yes,Low,Doctor,High
Student_1971,19,Commerce,43,60,97,59,79,Low,8,No,Low,No,Medium,Business Manager,Low
Student_1972,19,Arts,55,83,74,34,57,Medium,3,No,Medium,No,Medium,Doctor,Medium
Student_1973,21,Commerce,69,64,53,30,76,Low,4,No,High,No,Medium,Business Manager,Medium
Student_1974,16,Science,82,41,49,50,91,Medium,10,Yes,Medium,Yes,Low,Mechanical Engineer,Medium
Student_1975,16,Commerce,69,78,65,36,46,Medium,10,No,High,Yes,Low,Business Manager,Medium
Student_1976,21,Arts,76,70,78,81,80,Medium,8,Yes,Medium,Yes,Low,Software Engineer,Medium
Student_1977,16,Commerce,46,51,80,66,87,Medium,7,No,High,No,Medium,Business Manager,Medium
Student_1978,17,Arts,85,47,69,53,40,High,5,No,High,Yes,High,Mechanical Engineer,Medium
Student_1979,20,Science,56,42,71,41,70,Low,1,Yes,Low,No,Low,Mechanical Engineer,High
Student_1980,16,Commerce,39,39,36,50,92,Medium,5,No,Low,No,Medium,Business Manager,Low
Student_1981,16,Arts,48,77,64,50,60,High,1,Yes,High,No,Medium,Mechanical Engineer,High
Student_1982,18,Commerce,68,41,40,94,96,Medium,8,Yes,High,Yes,High,Business Manager,Medium
Student_1983,19,Arts,48,67,81,48,60,High,7,Yes,High,Yes,High,Lawyer,Medium
Student_1984,17,Commerce,74,61,99,45,48,High,5,No,Low,No,High,Business Manager,Medium
Student_1985,21,Arts,53,47,37,50,82,Low,9,Yes,High,No,Medium,Mechanical Engineer,Medium
Student_1986,19,Arts,87,83,78,56,46,Low,2,Yes,Medium,Yes,High,Doctor,High
Student_1987,22,Arts,86,45,80,93,54,Low,4,No,High,Yes,Low,Data Scientist,Medium
Student_1988,16,Commerce,66,86,68,38,60,Medium,9,Yes,Medium,No,Medium,Doctor,Medium
Student_1989,22,Arts,94,85,89,42,46,High,8,Yes,Low,Yes,Medium,Doctor,Medium
Student_1990,20,Science,99,78,53,30,92,Medium,6,Yes,Medium,No,High,Mechanical Engineer,Medium
Student_1991,21,Science,56,50,63,80,63,Low,4,Yes,Low,No,High,Graphic Designer,Medium
Student_1992,21,Science,97,72,94,64,47,Medium,5,Yes,Medium,No,Low,Mechanical Engineer,High
Student_1993,19,Commerce,80,78,38,31,46,Medium,2,Yes,Medium,Yes,Medium,Business Manager,High
Student_1994,20,Commerce,84,90,67,62,78,High,5,Yes,Medium,Yes,High,Doctor,Low
Student_1995,20,Science,81,55,80,53,87,High,7,No,Low,Yes,Low,Mechanical Engineer,Low
Student_1996,20,Commerce,65,73,59,93,77,Medium,7,Yes,Low,No,Low,Business Manager,Medium
Student_1997,19,Science,56,43,72,88,52,Medium,2,Yes,Medium,Yes,Medium,Graphic Designer,High
Student_1998,17,Commerce,85,100,73,55,99,Low,7,Yes,Medium,Yes,Low,Doctor,Medium
Student_1999,21,Arts,88,57,64,71,61,Medium,4,Yes,Medium,No,Low,Graphic Designer,Medium
Student_2000,20,Arts,86,92,99,40,69,Low,9,No,Low,Yes,Low,Doctor,Low
Student_2001,16,Arts,36,57,77,42,84,High,9,No,Low,Yes,Low,Lawyer,Low
Student_2002,17,Arts,58,43,100,70,73,Medium,1,Yes,Medium,No,Medium,Lawyer,Medium
Student_2003,22,Science,35,59,92,52,40,High,3,Yes,Low,Yes,Medium,Mechanical Engineer,Medium
Student_2004,18,Commerce,84,97,49,51,81,Medium,2,No,Low,No,Low,Doctor,Medium
Student_2005,20,Arts,47,98,100,83,92,High,9,Yes,Low,Yes,Medium,Doctor,Low
Student_2006,22,Commerce,70,55,93,34,70,Low,1,No,Low,No,Medium,Business Manager,Medium
Student_2007,18,Arts,85,53,67,33,52,High,8,No,Low,No,High,Mechanical Engineer,Medium
Student_2008,18,Science,72,53,82,68,93,High,3,Yes,High,Yes,High,Mechanical Engineer,Medium
Student_2009,18,Science,68,73,36,61,89,Low,10,No,High,Yes,Medium,Mechanical Engineer,Low
Student_2010,21,Science,75,71,56,49,77,Medium,1,Yes,Low,Yes,Low,Mechanical Engineer,Medium
Student_2011,19,Arts,97,50,54,93,72,Low,10,No,High,Yes,Low,Data Scientist,Medium
Student_2012,21,Commerce,43,87,97,62,56,Medium,10,Yes,High,No,Low,Doctor,High
Student_2013,21,Arts,38,46,70,45,50,Low,2,No,Medium,Yes,Medium,Mechanical Engineer,Medium
Student_2014,21,Science,71,64,48,61,41,High,2,No,High,Yes,Medium,Mechanical Engineer,High
Student_2015,19,Science,83,70,90,30,61,Low,2,Yes,Low,Yes,Low,Mechanical Engineer,Medium
Student_2016,18,Arts,96,93,90,61,63,Medium,7,Yes,Low,Yes,High,Doctor,Low
Student_2017,22,Science,59,39,86,49,89,Low,8,No,Medium,No,Medium,Mechanical Engineer,Low
Student_2018,19,Science,88,41,72,31,88,Low,1,No,High,Yes,Low,Mechanical Engineer,Medium
Student_2019,21,Arts,49,37,41,90,95,Medium,8,No,High,No,High,Graphic Designer,Medium
Student_2020,22,Commerce,35,85,94,32,64,High,2,Yes,Low,Yes,High,Doctor,Medium
Student_2021,21,Science,84,84,40,86,43,Medium,8,No,High,No,Low,Data Scientist,High
Student_2022,22,Science,56,87,100,53,73,Low,9,Yes,Low,No,Low,Doctor,Medium
Student_2023,20,Commerce,49,90,42,87,46,Medium,7,Yes,High,Yes,Medium,Doctor,High
Student_2024,17,Science,74,42,75,97,42,Medium,8,No,Medium,No,Low,Software Engineer,Medium
Student_2025,17,Commerce,51,57,67,59,63,High,10,No,High,Yes,High,Business Manager,Low
Student_2026,20,Science,83,68,76,57,80,Medium,1,No,Medium,No,Medium,Mechanical Engineer,Medium
Student_2027,16,Arts,92,38,54,100,93,Low,7,No,Medium,No,Low,Software Engineer,Low
Student_2028,16,Arts,39,98,79,64,77,Low,4,No,High,Yes,Low,Doctor,Medium
Student_2029,19,Arts,78,63,80,80,70,Low,4,Yes,Medium,Yes,Low,Software Engineer,Medium
Student_2030,20,Commerce,71,40,46,66,84,Low,5,No,Low,No,High,Business Manager,Low
Student_2031,20,Commerce,99,56,64,32,49,High,2,No,Low,Yes,High,Business Manager,Medium
Student_2032,17,Science,59,98,75,78,85,High,10,Yes,Medium,Yes,Medium,Doctor,Low
Student_2033,21,Arts,62,74,43,96,66,Low,7,No,Low,Yes,High,Graphic Designer,Low
Student_2034,22,Commerce,93,99,77,59,95,Medium,2,No,High,No,High,Doctor,Medium
Student_2035,21,Arts,54,73,57,83,62,High,4,No,Low,Yes,High,Graphic Designer,Low
Student_2036,18,Science,96,67,45,88,79,Medium,9,Yes,Low,Yes,Low,Data Scientist,Medium
Student_2037,19,Science,77,66,74,41,87,Medium,3,No,High,No,Medium,Mechanical Engineer,Medium
Student_2038,20,Commerce,99,56,43,54,100,High,6,No,High,No,High,Business Manager,Medium
Student_2039,20,Science,91,37,47,58,58,Low,7,Yes,Medium,No,High,Mechanical Engineer,Medium
Student_2040,18,Commerce,71,41,94,32,67,Medium,1,Yes,High,Yes,High,Business Manager,High
Student_2041,17,Science,53,88,99,86,81,High,9,No,Low,Yes,High,Doctor,Low
Student_2042,17,Arts,90,96,57,67,89,Low,7,Yes,Low,Yes,Medium,Doctor,Low
Student_2043,21,Arts,91,55,72,56,86,Medium,8,Yes,Low,Yes,Low,Mechanical Engineer,Medium
Student_2044,17,Commerce,64,66,60,94,90,Medium,8,Yes,Low,Yes,High,Business Manager,Low
Student_2045,19,Commerce,99,92,35,53,97,High,8,No,High,Yes,High,Doctor,Low
Student_2046,20,Commerce,46,36,56,30,99,High,3,No,Medium,No,Medium,Business Manager,Low
Student_2047,22,Commerce,77,47,84,78,69,Low,2,Yes,Medium,No,Low,Software Engineer,High
Student_2048,17,Science,63,44,48,92,95,High,1,Yes,High,Yes,Low,Graphic Designer,High
Student_2049,22,Science,53,98,86,72,75,High,10,Yes,Low,Yes,Low,Doctor,Medium
Student_2050,16,Commerce,92,68,39,100,66,High,1,No,Medium,Yes,Low,Software Engineer,Medium
Student_2051,21,Commerce,99,98,89,63,95,High,2,No,High,Yes,High,Doctor,Medium
Student_2052,20,Arts,57,47,83,92,81,Medium,3,No,Medium,Yes,Medium,Teacher,Low
Student_2053,20,Commerce,49,60,50,78,41,Low,5,Yes,Medium,Yes,Low,Business Manager,Medium
Student_2054,16,Commerce,81,84,91,87,60,High,5,Yes,High,Yes,Medium,Software Engineer,Medium
Student_2055,22,Commerce,46,68,77,97,83,Low,6,Yes,High,Yes,Medium,Business Manager,Medium
Student_2056,20,Science,100,91,74,99,48,Low,6,Yes,High,Yes,Low,Data Scientist,High
Student_2057,18,Commerce,42,75,74,59,46,Medium,4,No,High,Yes,High,Business Manager,Medium
Student_2058,18,Commerce,76,86,37,77,99,Low,8,Yes,Medium,No,Medium,Software Engineer,Medium
Student_2059,18,Arts,38,84,79,99,79,Low,10,Yes,Low,No,High,Doctor,Medium
Student_2060,22,Science,76,45,38,73,41,Medium,5,Yes,High,Yes,Medium,Graphic Designer,High
Student_2061,18,Commerce,56,84,96,75,67,High,4,No,Medium,Yes,High,Doctor,Low
Student_2062,16,Science,82,79,91,71,71,High,7,Yes,Low,No,High,Graphic Designer,Medium
Student_2063,17,Science,84,50,46,47,63,High,10,No,Medium,Yes,Medium,Mechanical Engineer,Low
Student_2064,19,Arts,70,90,36,44,62,Low,8,Yes,High,No,High,Doctor,Medium
Student_2065,21,Science,63,56,78,80,61,Medium,7,Yes,Medium,Yes,Medium,Graphic Designer,Low
Student_2066,22,Commerce,40,98,44,57,45,Low,1,Yes,Low,Yes,High,Doctor,High
Student_2067,16,Science,69,67,97,48,58,Low,8,No,High,No,High,Mechanical Engineer,Medium
Student_2068,20,Science,52,99,58,84,67,High,10,No,High,No,Low,Doctor,Medium
Student_2069,16,Arts,58,88,90,92,71,High,1,No,High,No,Medium,Doctor,Medium
Student_2070,16,Arts,68,56,35,62,83,High,1,Yes,High,No,Low,Mechanical Engineer,High
Student_2071,16,Arts,41,51,65,83,89,Low,3,Yes,Low,Yes,Low,Graphic Designer,Medium
Student_2072,18,Arts,93,100,65,52,93,Medium,3,Yes,High,No,Low,Doctor,High
Student_2073,19,Science,81,100,91,55,75,Medium,3,No,Low,Yes,Low,Doctor,Low
Student_2074,22,Science,75,51,47,39,100,Low,7,No,Medium,Yes,Medium,Mechanical Engineer,Low
Student_2075,18,Arts,45,88,52,37,83,Medium,6,Yes,High,Yes,High,Doctor,Medium
Student_2076,21,Commerce,76,82,72,49,61,High,8,Yes,Medium,No,Medium,Doctor,Medium
Student_2077,19,Commerce,75,60,95,43,77,Medium,5,Yes,Low,Yes,Low,Business Manager,Medium
Student_2078,18,Science,86,39,35,63,48,High,1,No,High,No,Medium,Mechanical Engineer,High
Student_2079,22,Science,62,95,98,100,81,Medium,2,Yes,Medium,Yes,Low,Doctor,Medium
Student_2080,16,Arts,97,63,58,73,79,High,5,No,Low,No,Medium,Graphic Designer,Low
Student_2081,21,Commerce,55,38,77,44,60,Medium,7,Yes,Medium,No,Low,Business Manager,Medium
Student_2082,17,Arts,57,87,39,64,80,Low,5,Yes,Medium,No,Medium,Doctor,Medium
Student_2083,20,Arts,98,71,77,92,71,High,7,Yes,Medium,No,Low,Data Scientist,Medium
Student_2084,22,Science,94,77,63,39,78,Low,8,Yes,Medium,No,Low,Mechanical Engineer,Medium
Student_2085,16,Commerce,39,84,72,96,72,High,7,Yes,High,No,High,Doctor,Medium
Student_2086,20,Commerce,91,88,98,82,58,High,9,Yes,High,Yes,Low,Data Scientist,High
Student_2087,20,Commerce,57,62,81,48,52,Low,2,Yes,Medium,No,Low,Business Manager,High
Student_2088,22,Science,64,45,53,55,44,High,7,No,High,Yes,Medium,Mechanical Engineer,Medium
